ID;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;Y
43818;6;3785;4;0.897222222;0.902777778;525;0.892857143;1435;34328;2.7;2.3;0
43819;184;37321;43;0.69143598;0.965103406;1186;0.253798421;0;0;5;1.7;1
43820;14;11739;25;0.826643049;0.990474314;6264;0.983095834;340;8762;5;3.3;0
43821;567;7038;104;0.713267922;0.995487861;5764;0.901455027;12915;20944;10.7;7;0
43822;24;30230;16;0.854035785;1;492;0.861111111;49;80;3.3;1.3;1
43823;5;1195;1;0.888888889;0.444444444;1731;0.83853211;4214;73065;3;3.3;1
43824;18;6774;8;0.640654667;1;864;0.631818182;1;8137;3.3;1.7;0
43825;21;19929;13;0.625347222;0.745833333;1175;0.310897436;1;3330;2.3;2;0
43826;0;0;0;0;0;153;0.333333333;143;35594;1.3;1;0
43827;71;34177;26;0.757047376;0.830660154;11858;0.637047319;0;0;1.3;1.3;0
43828;47;96623;52;0.691960554;0.791623631;8878;0.714999519;0;0;7;4.7;0
43829;0;0;0;0;0;0;0;1236;50001;3;2.3;0
43830;81;13641;31;0.628579329;0.985274725;9006;0.980076521;529;20855;8.3;7;0
43831;162;6534;16;0.888888889;0.96969697;6600;0.958616344;197;17136;6;2.3;0
43832;6;11972;17;0.60908808;0.988756614;1964;0.821978022;856;9479;9;3.7;0
43833;43;50798;32;0.758875802;0.343818899;24756;0.436739735;2313;101486;10.7;6;0
43834;4;6671;7;0.838966132;0.92342246;9022;0.549730382;1823;46377;4;3.7;0
43835;119;35209;77;0.786998639;0.996649916;2006;0.501179715;36;8330;6;2;0
43836;126;51074;51;0.738273423;1;92;1;0;0;8;1.3;0
43837;205;82526;131;0.753103099;0.990226146;9558;0.988111337;0;0;6.3;5;0
43838;83;11715;29;0.856981827;0.985116172;2817;0.743894994;1042;14108;1.3;1.3;1
43839;57;18741;8;0.717965368;0.826536797;32244;0.281708757;0;0;8;5.3;0
43840;35;28737;25;0.881764069;0.751972363;6244;0.509317585;0;0;10.7;7.3;0
43841;67;49215;29;0.685551553;0.756127737;22886;0.540635767;0;0;10.3;5;0
43842;187;36480;19;0.740475361;1;7087;1;18980;30778;16.7;5.3;0
43843;46;70199;60;0.731875367;0.646370025;1944;0.685045948;0;0;6;3;0
43844;217;47075;113;0.724738309;0.876616663;7025;0.647255291;37;60;11.7;4.3;0
43845;482;52917;158;0.764655916;0.820896173;22403;0.903440875;116;15276;19.3;14.7;0
43846;77;22441;189;0.743033412;0.501374023;4235;0.379985511;1940;37222;9.3;5.7;0
43847;5;5944;5;0.842232393;1;92;1;787;30118;5;3.3;0
43848;103;11945;30;0.765187832;0.953534385;15777;0.819800501;1266;2053;11.7;6.3;0
43849;10;22715;16;0.783318978;0.461498708;17178;0.892297724;0;0;12;1.7;0
43850;30;29036;30;0.852823341;0.508464524;9622;0.224527225;43;11113;3.3;2.3;1
43851;17;37235;34;0.807574807;0.93507083;928;0.785714286;4516;7324;14.7;6.3;0
43852;6;3299;3;0.880808081;0.96969697;3283;0.632786776;830;61376;8.7;4.3;0
43853;9;21456;7;0.66;0.472592593;3408;0.573881674;3759;65111;2.3;1.3;0
43854;98;67379;68;0.75559575;0.975504255;33754;0.908099313;908;143977;3.3;2;1
43855;30;26592;46;0.760345511;1;15789;0.864179157;0;0;11;3.7;0
43856;203;58067;75;0.89039353;0.988694447;20684;0.955760272;1009;27257;8.3;3.7;0
43857;3;11961;6;0.924603175;0.861111111;13708;0.736055133;99;160;6.7;5;0
43858;4;9434;8;0.705011131;0.722343374;21397;0.741612132;0;0;5.7;4.3;0
43859;72;34908;40;0.768903123;0.995061728;728;1;0;0;4.7;4.7;0
43860;90;39435;13;0.58572278;1;40792;0.997753739;1905;57222;17.7;13.3;0
43861;79;34009;71;0.688289257;0.991240839;20214;0.790862233;19;30;6.3;5.3;0
43862;65;42002;34;0.708398151;0.651006107;16789;0.540619092;1026;1664;12;6;0
43863;73;53871;90;0.671818182;0.993073593;16906;0.896130263;0;0;18.7;5;0
43864;46;34707;42;0.771104363;0.989477827;3575;0.961205988;0;0;8;6;0
43865;479;53154;376;0.776622792;0.99724913;10867;0.92615125;0;0;24.3;10;0
43866;39;34038;41;0.689409888;0.797780968;14631;0.566619512;12;20;10.3;6.3;1
43867;78;19424;37;0.836690687;0.717081559;25996;0.479690231;625;28137;14.3;7.7;0
43868;3;1438;1;0;0.5;449;0.636363636;6181;368978;25.7;12.7;0
43869;527;43092;71;0.700779916;1;12786;0.941903417;0;0;18.7;11.3;0
43870;205;31282;73;0.748859044;0.997835498;2381;0.410491442;0;0;2.7;1.7;0
43871;125;57102;218;0.724396987;0.978192342;37428;0.979539731;0;0;13.7;11;0
43872;88;43205;75;0.738437663;0.991236858;16343;0.940323713;0;0;9.3;6;0
43873;156;13112;15;0.389249639;0.992424242;12398;0.997245179;29;3728;6;5.3;0
43874;538;73464;131;0.705739509;1;17697;1;0;0;13.3;7.3;0
43875;48;34962;12;0.769005848;0.352339181;1883;0.91951567;16;4187;1.3;1;0
43876;19;83106;11;0.810687352;0.446412411;3131;0.555368814;837;26667;2.7;1.3;0
43877;62;31018;57;0.855901519;0.989350774;2281;0.928130512;0;0;5;3;0
43878;178;20779;26;0.840404683;1;16092;1;73;12681;12;5.3;0
43879;206;15378;52;0.678060484;1;6050;0.785982622;223;361;10.3;5;0
43880;0;1185;3;0.603174603;0.968253968;458;0;8408;136863;6.3;1.3;1
43881;289;45005;28;0.694653243;0.976568923;786;0.147625322;0;0;6.3;1;0
43882;599;36001;58;0.708397973;0.996428571;3344;0.982277526;1075;34005;22;7.3;1
43883;119;11383;21;0.473337688;0.994910942;283;1;55;6604;7;3;0
43884;5;20056;24;0.728571429;0.97979798;1881;0.962962963;0;0;8;4;0
43885;10;18408;12;0.748737374;1;369;1;1;6552;2.3;1.3;1
43886;47;19641;13;0.918128655;0.929824561;1500;0.733333333;2;7680;1.3;0.7;0
43887;20;31584;39;0.702474714;0.738133422;1264;0.47515528;0;0;6.7;3.3;0
43888;0;1909;2;0.527777778;0.916666667;3019;0.831538462;10320;115888;3.7;2.3;0
43889;1;5734;4;0.748114631;1;4014;1;123;12000;3;1.3;0
43890;123;37195;27;0.720242362;0.9593023;8844;0.942412089;970;8333;2;1.3;1
43891;220;51560;219;0.725126345;0.999497235;9219;1;0;0;8.7;3.7;0
43892;0;467;1;0.833333333;1;839;0.606060606;559;25236;3;3;0
43893;0;466;1;1;0.5;1926;0.441189675;1116;32836;2.3;2.7;0
43894;15;14517;32;0.698863684;0.990121339;9133;0.996124031;0;0;5.7;3.3;0
43895;3;5799;6;0.818376068;0.974358974;1303;0.833333333;400;26459;3;3.3;1
43896;26;65406;32;0.738492064;0.561303511;7408;0.372479989;938;1521;3.7;1.7;1
43897;80;9539;7;0.804750805;0.784604285;2931;0.542392782;126;20479;9.3;4.3;0
43898;13;7462;10;0.543501048;1;12189;0.959304094;0;0;10.3;5;0
43899;23;8005;5;0.922727273;1;2958;0.804464202;3068;37065;3.3;2.3;1
43900;199;16081;34;0.808817587;1;2154;1;615;54156;26;7.7;0
43901;122;25759;44;0.677158791;0.997150997;1878;0.839237789;0;0;7.3;3.7;0
43902;31;11254;11;0.883743842;0.973234811;146;0.75;2;6654;1.3;1.3;1
43903;41;16493;14;0.755799756;1;3517;0.988505747;2057;36752;4;2.3;0
43904;37;7350;8;0.725718726;0.982905983;5753;1;849;18621;3;3;0
43905;112;16054;87;0.831933405;0.998732573;13392;0.992776421;12;20;8.7;2;0
43906;163;27109;78;0.7516664;0.487596953;2528;0.284795322;333;540;9.3;6;0
43907;0;0;0;0;0;160;0.666666667;1224;63283;7.7;3;0
43908;35;40431;25;0.715694726;1;23975;0.998941799;490;70329;16.3;12.7;1
43909;217;31200;141;0.85888742;1;5094;1;0;0;5.7;5;0
43910;52;52616;26;0.658730159;0.796674225;31447;0.744380617;43;33529;7.7;3.3;1
43911;11;2164;9;0.667880346;1;25739;1;4430;7184;6.3;2.3;0
43912;61;21887;14;0.741057297;0.995884774;6275;0.959244959;1;3011;5;3.3;0
43913;8;1776;1;0.619047619;0.785714286;1997;0.088888889;1080;42723;4.7;2.3;0
43914;151;65980;97;0.804974345;0.615662061;20639;0.452133924;0;0;6.7;6;0
43915;14;17849;11;0.73246892;0.692404817;2772;0.489105339;973;12890;7;4.7;0
43916;551;52885;308;0.738938711;0.987996556;42444;0.930219907;54;87;12.7;5;0
43917;0;780;1;0.9;0.35;2117;0.173913044;1487;17738;1.3;1;0
43918;20;23126;18;0.740633663;0.995495496;29231;0.999612403;0;0;22.3;15.3;0
43919;45;19260;11;0.54468599;0.873404072;1753;0.716795282;3541;29242;6;3.3;1
43920;628;60045;180;0.771154649;0.988003332;1372;1;0;0;5;1.3;0
43921;41;18349;36;0.687753688;1;7969;0.981616162;25;40;6.7;3;0
43922;58;35478;55;0.673940259;1;8537;0.895614035;334;25805;4.7;3.7;0
43923;1;2718;1;0.5;0.875;3150;0.745730994;3011;23000;2.3;2.7;0
43924;24;9236;9;0.941071429;0.989583333;589;0.761616162;807;56761;10.7;2;0
43925;20;9827;5;0.821428571;0.787698413;6657;0.91098551;1308;34712;5.7;2.7;0
43926;17;7895;5;0.71818435;0.802561961;3381;0.922222222;212;16667;1.3;1.7;0
43927;17;15420;8;0.862914863;0.958152958;1833;0.794486216;1805;33447;3.3;1.7;0
43928;49;79943;32;0.730078563;0.628627545;11853;0.541065201;169;15556;5.7;3.7;0
43929;4;9796;7;0.585185185;0.590740741;3181;0.25;8348;68206;4.3;3.7;0
43930;53;12239;13;0.52866026;0.853420011;16812;0.365572455;0;0;8.3;4.7;0
43931;14;11931;18;0.680042419;0.76498358;1796;0.732381284;3792;42597;6;3.7;0
43932;16;2933;2;0.611111111;1;831;0.952380952;78;15369;5.7;1.7;0
43933;38;3988;6;0.921085859;1;3731;1;3091;33974;3.3;3.3;0
43934;41;14854;16;0.74937578;0.996254682;1717;1;0;0;8;2;0
43935;56;60806;32;0.762710867;0.724969858;7833;0.562603751;0;0;9.7;4.7;1
43936;12;31416;16;0.820915033;0.655294118;4047;0.227360681;0;0;3.3;1.3;0
43937;83;53200;146;0.835436661;0.875267637;681;0.96969697;1;3260;13.3;12.3;0
43938;1;2351;1;0.666666667;1;550;1;1243;39214;2.3;1.7;1
43939;23;42554;27;0.791022935;0.522120601;3878;0.476882492;0;0;7;4.3;0
43940;388;21993;21;0.587099605;1;4311;0.857314815;1231;30821;7;2.3;0
43941;220;32415;33;0.694202273;0.838789488;2181;0.554843305;413;670;5.3;1.7;1
43942;15;1538;2;0;1;829;0.916666667;103;9512;3;2.3;0
43943;25;17104;12;0.806693307;0.918747919;1400;0.562820513;67;9923;3;2.3;0
43944;0;449;1;0.875;1;192;1;388;23630;1;1;0
43945;15;24662;30;0.835994326;1;3453;0.734864108;5408;137161;8.3;6.3;0
43946;35;31389;15;0.669156447;0.965052232;6422;0.697080004;0;0;2.7;2;0
43947;106;11179;5;0.543874644;0.924501425;10208;0.349828472;0;0;5;1.7;0
43948;30;13950;22;0.648967991;0.973795211;4410;0.915016943;0;0;6.3;2.3;0
43949;181;25619;20;0.736207068;0.995169082;1656;1;234;380;6.7;3.7;1
43950;1335;69355;103;0.728253713;0.999081726;11162;0.998587571;819;593;14.7;3.7;0
43951;5;5008;2;0.866666667;0.866666667;819;0.652777778;601;43308;1.7;1.3;1
43952;365;21983;19;0.721440209;1;2358;1;269;27193;14.7;3.3;0
43953;35;21909;30;0.765204511;0.991506544;3336;0.978074866;331;536;4.7;3;0
43954;37;16894;28;0.761281396;0.87899106;4253;0.573365231;81;7106;7.7;4.3;0
43955;7;17927;10;0.707936508;0.514285714;5758;0.476873127;0;0;3;2;0
43956;5;4685;2;0.833333333;1;1706;0.722222222;107;19393;2.3;1.7;0
43957;310;77143;182;0.789856107;0.997586668;5535;0.833138664;0;0;20.3;10.7;0
43958;1;5879;2;0.726851852;0.726851852;586;0.555555556;722;14800;0.7;0.7;0
43959;160;10356;19;0.68652999;1;10100;1;132;8687;8.7;1.3;0
43960;17;26435;22;0.74710969;1;307;1;0;0;7.7;4;0
43961;23;10943;13;0.780751769;0.919526273;3911;0.912071078;67;25000;3;2.3;0
43962;16;2864;4;0.878752437;1;494;0.841269841;428;35088;7.7;5.7;0
43963;92;8729;14;0.810014864;0.944444444;5331;0.988929889;336;17861;7.3;4;0
43964;0;0;0;0;0;0;0;1486;95004;11.7;6;0
43965;10;27491;19;0.853671725;0.760282575;9431;0.59864568;0;0;9;2;0
43966;20;4014;7;0.583333333;1;13650;0.99840594;39;64;8;5;0
43967;30;19709;17;0.729580047;0.987538941;3650;0.479965539;694;14832;6.7;3.7;0
43968;13;16505;17;0.819040313;1;29969;0.992538887;0;0;13.3;7.3;0
43969;167;41305;25;0.833575581;0.96875;2727;0.629927321;0;0;8;5.7;0
43970;41;64552;84;0.720805494;1;19106;0.996581197;0;0;19.3;16;0
43971;34;13168;18;0.741177634;0.947793447;10852;0.875062511;0;0;2.7;1.7;1
43972;46;19421;33;0.750160234;0.998050682;3125;0.859096459;248;402;6.7;4.3;0
43973;98;21203;22;0.753996983;0.903167421;5831;0.835939261;0;0;8.3;5;0
43974;143;38462;545;0.729128116;0.993737042;33339;0.514462956;184;22959;21;14.3;0
43975;344;54452;48;0.751990629;0.984645;17474;0.933039797;0;0;11;7.3;0
43976;8;10226;8;0.7561974;0.794085863;17311;0.378410562;0;0;10.7;2.7;0
43977;218;152713;114;0.814220868;0.741142353;3481;0.765692008;1618;76212;9.7;3.7;0
43978;4;7540;8;0.629479378;0.865449628;2564;0.714603175;2089;66953;2;1;1
43979;2;1301;2;0.672222222;0.833333333;1658;0.504901961;5526;22853;1;1;0
43980;374;37788;31;0.782918344;0.956277961;6786;0.730454423;815;15384;3;1.7;1
43981;115;14651;31;0.715031406;0.989473684;17386;0.920219158;0;0;15;5.3;0
43982;71;21563;37;0.712219416;1;189;1;0;0;6.7;3.7;0
43983;73;16522;21;0.911369509;1;594;1;0;0;5.3;3.7;0
43984;141;39958;85;0.707988;0.973537692;5664;0.586977871;0;0;16.3;7.7;0
43985;9;23384;17;0.707042721;0.458061002;17531;0.131852639;1;4019;7;4.7;0
43986;6;7760;6;0.805555556;0.903439153;17108;0.931646132;0;0;3.7;2.3;0
43987;1;503;1;0.75;0.5;0;0;644;20104;1;1.3;0
43988;56;11048;29;0.776186791;1;4367;0.974842767;307;19634;7.7;5;0
43989;164;25797;85;0.768651958;0.997814208;2447;1;51;10066;3.3;2;1
43990;23;5910;11;0.729659823;1;2386;0.59048913;1209;1960;4.7;3;0
43991;38;30840;37;0.778159941;0.965678067;13658;0.912503299;0;0;12;4.3;0
43992;16;15069;13;0.804841405;0.603646212;3978;0.533457921;14119;203593;6.7;3;0
43993;0;0;0;0;0;750;1;379;35856;7.7;3.7;0
43994;41;37016;53;0.777073841;0.643269463;4328;0.62;0;0;8.7;5.3;0
43995;14;5026;8;0.673046252;0.947368421;10356;0.768580402;304;22918;8.3;5;0
43996;37;10277;24;0.784461153;0.937229437;8042;0.989130435;219;19577;14.7;3;0
43997;55;28393;27;0.772273143;0.769819939;3573;0.616456821;5139;8334;2.3;1.7;0
43998;96;36512;80;0.820041374;0.997530864;15403;0.998569385;371;12186;9.3;5.3;1
43999;131;40341;120;0.744146107;0.930514021;11744;0.768213189;25;40;11.3;4.7;0
44000;53;21435;44;0.726051337;0.906135488;11258;0.802073099;0;0;9.7;4;0
44001;57;18585;19;0.752372372;1;22344;1;19;30;11.7;5;0
44002;319;31651;89;0.718855493;1;339;1;45;73;5.7;3.7;0
44003;312;95772;169;0.713166224;0.994273138;13767;0.918753188;3966;122652;18.7;11.3;1
44004;3;1654;4;0.489316239;0.987179487;367;1;1390;70274;2.3;1.7;1
44005;138;21458;17;0.797877046;0.850828051;14014;0.834879419;4038;64845;13.3;5.3;0
44006;32;9911;7;0.642695448;0.838669254;34661;0.799701383;0;0;12.7;4.3;0
44007;422;28363;40;0.622492247;0.991375093;26267;0.977290264;319;29395;16;8.3;0
44008;0;0;0;0;0;0;0;1813;23334;1;0.7;0
44009;147;50310;81;0.822030341;0.996078431;16101;0.957855674;5293;8583;7;5;0
44010;36;19922;13;0.810912779;1;1978;0.844658567;62;100;6.7;2.3;0
44011;604;46352;155;0.681943619;1;1172;1;0;0;4;1.7;0
44012;51;75194;74;0.750348871;0.808350837;10706;0.591307815;686;28181;5;3;0
44013;62;19445;48;0.75998846;1;1171;0.911764706;0;0;2;1.3;0
44014;141;26766;24;0.757148765;1;397;0.33973064;1;2699;9;4.7;0
44015;128;29489;16;0.704985909;0.979441306;22378;0.637988635;889;35852;16;8;0
44016;41;54739;26;0.712766086;0.710250363;7067;0.4362603;0;0;14.7;6.3;0
44017;134;28056;33;0.661598446;1;13179;0.990543735;63;102;10.7;4;0
44018;31;4255;3;0.839285714;0.625;8683;0.099975248;368;22752;4.7;2.3;1
44019;30;23691;11;0.832154882;0.404545455;417;0.666666667;0;0;5.7;3;1
44020;12;6516;11;0.765962441;1;4375;0.997150997;9;4315;6;2;0
44021;25;57181;42;0.84818219;0.935496324;8242;0.858626468;345;560;9;4;0
44022;11;20931;15;0.877777778;0.743518519;4244;0.831649832;5139;8334;10.3;6.7;0
44023;162;55817;33;0.695898259;0.847270698;1200;0.342948718;7462;101376;7.3;3.3;1
44024;37;8214;34;0.805151015;0.728069036;12658;0.614295512;150;11415;6;3.7;0
44025;3;3364;6;0.615873016;0.984126984;7739;0.893552207;410;12198;4.3;3;0
44026;53;23056;23;0.82038345;0.961499385;9228;0.968731942;457;11111;11.3;4.3;0
44027;10;21619;19;0.760064935;0.548112073;22786;0.587412118;0;0;7;2;0
44028;13;7199;17;0.664390536;0.933513028;18975;0.843114759;0;0;5;1;0
44029;0;222;1;1;1;779;1;2056;36562;3;2;0
44030;1;3081;5;0.766666667;0.933333333;1542;0.623931624;548;15053;3;2.3;0
44031;14;17673;17;0.938267355;0.746275144;2450;0.843232634;0;0;3.7;2.7;0
44032;3;2763;5;0.794949495;0.984126984;4431;0.932830426;1267;16222;2;1.3;0
44033;80;50766;110;0.831670362;0.984427835;20478;0.893340189;0;0;0.7;0.7;0
44034;148;83916;35;0.785940251;1;23811;1;0;0;6;3;1
44035;405;51600;153;0.735842282;0.987607751;6400;0.764635871;6;454;9;6.3;0
44036;41;21177;30;0.691470716;0.849255583;11873;0.718300206;0;0;10.3;3;0
44037;5;3241;3;0.712962963;1;1056;1;429;16966;1.3;1.3;0
44038;30;10174;17;0.794817927;0.989417989;2075;1;3935;35209;6;6;0
44039;25;10535;22;0.770707071;0.913349713;8578;0.937180811;0;0;6.3;1.7;0
44040;26;15862;30;0.805277262;1;2856;1;123;200;10.3;7.3;0
44041;8;3784;12;0.741300366;0.891483517;980;0.452929293;947;25986;3.7;4.7;0
44042;63;24018;33;0.738308224;0.912997838;13158;0.575115611;0;0;11.3;4.7;0
44043;73;24965;93;0.834101445;1;10000;0.995402299;12;20;2.3;1.7;0
44044;7;6952;12;0.607345229;0.756440714;20311;0.746398573;1;2746;14.3;3;0
44045;2;4405;5;1;0.488888889;567;0.545454546;235;12944;0.7;0.7;1
44046;647;55580;265;0.800790457;0.998850575;17267;0.984234781;0;0;24.7;12;0
44047;46;31300;27;0.821909966;0.941701796;1572;0.979166667;4293;35029;2.7;1;0
44048;1;4569;4;0.700892857;0.866071429;367;0.6;4216;62230;2.7;1.7;0
44049;188;29285;48;0.646260655;1;311;1;875;16547;12;7.7;0
44050;347;19597;76;0.824572332;0.986749772;2789;0.882079726;105;19038;13;9.7;0
44051;25;16221;19;0.770929635;0.957862524;469;1;1;4371;5.7;4.3;0
44052;112;12024;32;0.850090015;0.955664706;12394;0.978837877;135;9539;9;5.3;1
44053;32;8485;6;0.582491583;0.797979798;5361;0.64579788;83;9130;2.7;1.3;0
44054;76;26154;19;0.858341933;0.957292742;10100;0.968538821;3228;70298;9;7.3;0
44055;11;11441;8;0.675925926;0.572592593;6150;0.19467292;12;20;5.7;2.3;0
44056;119;40564;19;0.619211634;0.893463594;7494;0.60578789;8;8340;6.3;4.7;0
44057;201;27846;44;0.714732951;0.970623697;8205;0.750167156;0;0;6.7;4.3;0
44058;311;57508;321;0.745639274;0.78160459;34225;0.655930566;0;0;20.7;7.3;0
44059;21;22306;19;0.715178097;0.976874003;1008;1;2873;56893;2;1.7;1
44060;197;48309;128;0.901213823;0.989591568;12167;0.934880039;11;12187;18;11;0
44061;93;13113;19;0.76293051;0.857145755;6700;0.3588403;107;25779;13;5;0
44062;242;12170;21;0.722780777;0.980620155;1031;0.828042328;1;2083;4;2.7;0
44063;39;40187;30;0.717811022;0.8559434;1003;0.734524735;12;20;10;6.3;0
44064;219;61321;91;0.776667333;0.87552581;15289;0.434544205;925;1500;10.7;7.3;0
44065;21;21773;8;0.66374269;0.934795322;533;0.891666667;0;0;2;1.3;0
44066;391;29354;43;0.690160515;0.996732026;4767;0.978241154;191;310;7;3.3;0
44067;214;96225;86;0.732643825;1;26411;1;21;29904;8;2;1
44068;57;6073;8;0.416666667;1;17139;0.715628795;0;0;7;1;0
44069;207;49599;149;0.809956232;0.884070397;15069;0.898301426;0;0;8;3.7;1
44070;0;0;0;0;0;146;1;942;49125;1;0.7;1
44071;192;36009;39;0.853245727;0.920015785;5381;0.63697768;520;19543;8;5;1
44072;22;16491;10;0.757456922;1;14189;0.978888856;0;0;6;1.3;0
44073;37;28406;27;0.700212152;0.680112933;7392;0.335520958;0;0;12.3;4.3;0
44074;196;30131;34;0.703303117;0.962894943;1664;0.876218324;0;0;9;3;0
44075;2;2932;3;0.714285714;1;13325;1;149;9603;2;1.7;0
44076;1;1621;1;0.5;0.75;758;0.125;1683;57002;4.7;3.3;1
44077;24;5237;8;0.702310794;0.989583333;18200;0.957022556;8743;91417;7.7;5.7;0
44078;145;28961;144;0.776694277;0.9699423;13619;0.715077912;24495;39722;14;2.7;1
44079;2;7932;6;0.846590909;0.928030303;18556;0.843925477;0;0;1;1;0
44080;15;9289;11;0.708182148;1;4875;1;145;16123;2.7;1.7;1
44081;0;223;1;1;1;3433;0.370915033;4963;73876;3;1.7;0
44082;22;18488;18;0.689899098;0.535464411;0;0;31;50;2.3;1;0
44083;19;22522;13;0.833910534;0.926262626;1144;0.682594417;487;21823;3;2;0
44084;58;41343;57;0.799927354;0.981028687;4608;0.926422611;0;0;15;4.7;0
44085;0;0;0;0;0;0;0;657;22223;1.3;1;0
44086;408;49443;41;0.77890368;0.946949839;16392;0.997740113;25;40;9.3;6;0
44087;24;10630;11;0.762085137;0.881132756;1053;0.669444444;3480;35333;2.7;2;1
44088;61;20659;61;0.705610241;0.721667893;11967;0.607154381;0;0;4.3;2.7;0
44089;167;7524;11;0.801103604;0.9725;724;0.656746032;5935;9625;3;2;0
44090;5;3853;5;0.665584416;0.801948052;5019;0.46484906;36;8020;3.7;3;0
44091;125;58917;44;0.734432968;0.881427528;4333;0.744052066;0;0;6;2;0
44092;714;25099;17;0.67866416;0.964206484;2683;0.390140451;0;0;16.3;4;0
44093;98;22774;163;0.763267377;0.435144014;4792;0.311092235;2224;11667;7.7;5.7;0
44094;3;6940;2;0.546031746;0.4;311;0.472222222;16;5427;0.3;0.3;0
44095;33;45911;30;0.778494801;0.85186779;1183;0.714285714;0;0;11.7;4;0
44096;91;11088;16;0.737575182;1;1944;1;391;634;5.3;4.7;0
44097;39;38491;30;0.943623865;0.994252874;2700;0.954717813;1575;57207;7.7;4.7;0
44098;2;13380;8;0.852954145;0.495811288;3306;0.331264368;292;14467;1.7;1.7;0
44099;37;22141;33;0.710675849;0.965423465;1778;0.900946276;922;27059;4.3;3;0
44100;201;62449;58;0.851085614;0.963975708;4953;0.66584124;83;20940;9.3;4;0
44101;292;27892;57;0.926884681;1;2650;1;3;3334;10.3;7.3;0
44102;16;21863;17;0.725452358;0.746385619;7230;0.827037037;0;0;8;4.3;0
44103;61;33897;88;0.809963282;0.911131712;10652;0.954544097;0;0;12;5.3;0
44104;246;26419;38;0.93476431;0.867709837;247;0.138461539;5;10504;1.3;1;1
44105;160;88163;99;0.834548185;0.983028483;3672;0.497785548;0;0;2.3;2;0
44106;202;59268;121;0.728451408;0.989963478;3131;0.934487735;0;0;9;4.7;0
44107;15;23110;13;0.703149508;0.879979924;8803;0.574918148;804;20707;10;4.7;0
44108;4;5518;2;0.630952381;0.333333333;7958;0.240990229;2996;73201;5;3.3;0
44109;464;30569;54;0.797335417;0.995327103;5653;0.91835512;0;0;3.3;2;1
44110;29;17202;38;0.827045753;1;8339;1;0;0;2;1;0
44111;6;3457;5;0.700657895;0.644736842;555;0.134065934;2193;32972;1.7;1.7;0
44112;0;1246;2;0.73015873;1;1408;1;1773;25127;2;3;0
44113;75;6235;7;0.473039216;0.972222222;21922;0.99832664;0;0;7;2.7;0
44114;182;13992;20;0.729938272;0.978027631;4588;0.951503383;49;80;5;4;0
44115;49;12695;11;0.586752137;0.840384615;7778;0.521666667;0;0;9.7;1.7;0
44116;32;28247;21;0.617393334;0.782526955;9861;0.82790874;0;0;4.3;4;1
44117;419;38571;83;0.791235568;0.999025341;4875;0.763455989;157;170;6;2.7;0
44118;140;34181;48;0.709796181;0.997762864;1281;0.509591385;199;322;12.3;3.7;0
44119;430;38843;48;0.641143037;0.978910729;4406;0.798953676;1;2358;7.3;3;0
44120;85;56305;55;0.683261756;0.789490229;1217;0.962962963;251;23576;1.3;2;0
44121;12;784;15;0.648417508;1;4994;1;1228;33836;6.7;4;0
44122;0;0;0;0;0;0;0;2937;88890;2.7;2.3;0
44123;26;27715;27;0.788337917;0.966325606;3075;0.851984127;0;0;5.3;2;0
